,angry,sad,neutral,happy,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
MSP-IMPROV-S11A-M05-S-FM05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.2,3.2,9,Male,Test
MSP-IMPROV-S11A-M05-S-FM06.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.8,3.0,3.4,9,Male,Test
MSP-IMPROV-S11A-M05-S-FM07.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.6,2.6,3.0,9,Male,Test
MSP-IMPROV-S11A-M05-S-FM08.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.2,3.2,3.4,9,Male,Test
MSP-IMPROV-S11A-M05-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.428571,2.857143,3.571429,9,Male,Test
MSP-IMPROV-S11A-M05-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.083333,3.041667,3.583333,9,Male,Test
MSP-IMPROV-S11A-M06-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,4.2,3.4,11,Male,Train
MSP-IMPROV-S11A-M06-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.2,3.0,11,Male,Train
MSP-IMPROV-S11A-M06-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.2,2.8,11,Male,Train
MSP-IMPROV-S11A-M06-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.8,3.0,2.8,11,Male,Train
MSP-IMPROV-S11A-M06-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.166667,2.166667,2.666667,11,Male,Train
MSP-IMPROV-S11A-M06-S-FM04.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,3.2,1.8,3.4,11,Male,Train
MSP-IMPROV-S11A-M06-S-FM05.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.8,2.2,3.2,11,Male,Train
MSP-IMPROV-S11A-M06-S-MF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.4,1.2,4.2,11,Male,Train
MSP-IMPROV-S11A-M06-S-MF02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.285714,2.142857,4.142857,11,Male,Train
MSP-IMPROV-S11A-M06-S-MF03.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,4.8,1.8,3.8,11,Male,Train
MSP-IMPROV-S11A-M06-T-MF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.727273,2.848485,3.787879,11,Male,Train
MSP-IMPROV-S11H-F02-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.125,3.25,2.875,4,Female,Train
MSP-IMPROV-S11H-F02-P-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.2,3.0,2.6,4,Female,Train
MSP-IMPROV-S11H-F02-P-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.4,2.2,4,Female,Train
MSP-IMPROV-S11H-F02-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,3.2,2.8,4,Female,Train
MSP-IMPROV-S11H-F02-P-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.166667,3.166667,3.166667,4,Female,Train
MSP-IMPROV-S11H-F02-P-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.6,5.0,4.4,4,Female,Train
MSP-IMPROV-S11H-F02-P-MF05.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.6,4.2,4,Female,Train
MSP-IMPROV-S11H-F02-P-MF06.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.714286,4.142857,2.857143,4,Female,Train
MSP-IMPROV-S11H-F02-P-MF07.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.2,4.8,4.2,4,Female,Train
MSP-IMPROV-S11H-F02-S-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.4,1.6,2.6,4,Female,Train
MSP-IMPROV-S11H-F02-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.2,4.8,3.4,4,Female,Train
MSP-IMPROV-S11H-F02-S-FM03.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.0,2.142857,3.0,4,Female,Train
MSP-IMPROV-S11H-F02-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,2.6,2.8,4,Female,Train
MSP-IMPROV-S11H-F02-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.5,2.666667,3.0,4,Female,Train
MSP-IMPROV-S11H-F02-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,3.0,2.8,4,Female,Train
MSP-IMPROV-S11H-F02-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,4.6,3.4,4,Female,Train
MSP-IMPROV-S11H-F02-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.6,3.0,4,Female,Train
MSP-IMPROV-S11H-F02-S-MF05.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,3.4,2.8,4,Female,Train
MSP-IMPROV-S11H-F02-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.730769,4.115385,3.428571,4,Female,Train
MSP-IMPROV-S11H-F04-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.2,4.8,3.8,8,Female,Development
MSP-IMPROV-S11H-F04-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.6,3.6,3.2,8,Female,Development
MSP-IMPROV-S11H-F04-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.833333,3.166667,2.833333,8,Female,Development
MSP-IMPROV-S11H-F04-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,4.8,3.6,8,Female,Development
MSP-IMPROV-S11H-F04-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.6,4.4,4.2,8,Female,Development
MSP-IMPROV-S11H-F04-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.2,3.4,4.6,8,Female,Development
MSP-IMPROV-S11H-F04-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,4.0,4.6,8,Female,Development
MSP-IMPROV-S11H-F04-S-FM05.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,3.6,3.2,8,Female,Development
MSP-IMPROV-S11H-F04-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.8,3.6,3.0,8,Female,Development
MSP-IMPROV-S11H-F04-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.884615,3.615385,2.961538,8,Female,Development
MSP-IMPROV-S11H-F05-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.285714,4.142857,3.571429,10,Female,Test
MSP-IMPROV-S11H-F05-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.333333,3.833333,3.0,10,Female,Test
MSP-IMPROV-S11H-F05-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.0,2.6,3.0,10,Female,Test
MSP-IMPROV-S11H-F05-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.666667,4.0,4.0,10,Female,Test
MSP-IMPROV-S11H-F05-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.666667,3.166667,3.0,10,Female,Test
MSP-IMPROV-S11H-F05-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.125,4.75,4.125,10,Female,Test
MSP-IMPROV-S11H-F05-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.2,3.2,2.8,10,Female,Test
MSP-IMPROV-S11H-F05-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.7,3.8,3.8,10,Female,Test
MSP-IMPROV-S11H-F06-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.2,3.0,2.8,12,Female,Train
MSP-IMPROV-S11H-F06-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.6,3.4,2.6,12,Female,Train
MSP-IMPROV-S11H-F06-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.833333,3.0,2.833333,12,Female,Train
MSP-IMPROV-S11H-F06-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,4.4,3.8,12,Female,Train
MSP-IMPROV-S11H-F06-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.166667,3.5,3.833333,12,Female,Train
MSP-IMPROV-S11H-F06-S-MF01.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.4,2.4,2.6,12,Female,Train
MSP-IMPROV-S11H-F06-S-MF02.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.125,2.25,3.375,12,Female,Train
MSP-IMPROV-S11H-F06-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.0,2.6,3.2,12,Female,Train
MSP-IMPROV-S11H-F06-S-MF05.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.2,2.0,3.6,12,Female,Train
MSP-IMPROV-S11H-F06-S-MF06.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,2.8,2.0,3.6,12,Female,Train
MSP-IMPROV-S11H-F06-S-MF08.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.0,2.4,12,Female,Train
MSP-IMPROV-S11H-F06-S-MF09.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,3.2,2.0,3.0,12,Female,Train
MSP-IMPROV-S11H-F06-S-MF10.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.4,2.8,12,Female,Train
MSP-IMPROV-S11H-F06-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.142857,4.142857,3.428571,12,Female,Train
MSP-IMPROV-S11H-M02-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.8,3.2,1.6,3,Male,Train
MSP-IMPROV-S11H-M02-P-FM03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.571429,4.142857,3.142857,3,Male,Train
MSP-IMPROV-S11H-M02-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.4,3.2,2.0,3,Male,Train
MSP-IMPROV-S11H-M02-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,3.0,2.4,3,Male,Train
MSP-IMPROV-S11H-M02-P-MF03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.333333,3.833333,2.666667,3,Male,Train
MSP-IMPROV-S11H-M02-P-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,3.8,3.0,3,Male,Train
MSP-IMPROV-S11H-M02-P-MF05.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.2,4.6,4.4,3,Male,Train
MSP-IMPROV-S11H-M02-P-MF06.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.375,4.5,3.5,3,Male,Train
MSP-IMPROV-S11H-M02-P-MF07.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.8,4.8,4.0,3,Male,Train
MSP-IMPROV-S11H-M02-P-MF08.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,2.4,2.0,3,Male,Train
MSP-IMPROV-S11H-M02-S-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,1.428571,2.285714,2.571429,3,Male,Train
MSP-IMPROV-S11H-M02-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.2,3.2,2.6,3,Male,Train
MSP-IMPROV-S11H-M02-S-MF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.6,2.2,2.6,3,Male,Train
MSP-IMPROV-S11H-M02-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.2,3.0,2.8,3,Male,Train
MSP-IMPROV-S11H-M02-S-MF04.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.6,2.4,1.8,3,Male,Train
MSP-IMPROV-S11H-M02-S-MF05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.6,2.8,2.2,3,Male,Train
MSP-IMPROV-S11H-M02-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.24,3.2,3,Male,Train
MSP-IMPROV-S11H-M04-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,3.8,2.8,7,Male,Development
MSP-IMPROV-S11H-M04-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.8,2.6,7,Male,Development
MSP-IMPROV-S11H-M04-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.2,2.6,3.2,7,Male,Development
MSP-IMPROV-S11H-M04-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.0,3.285714,3.714286,7,Male,Development
MSP-IMPROV-S11H-M04-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.2,2.6,3.8,7,Male,Development
MSP-IMPROV-S11H-M04-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.8,2.8,3.4,7,Male,Development
MSP-IMPROV-S11H-M04-S-FM04.wav,0.95,0.016666666666666666,0.016666666666666666,0.016666666666666666,3.4,2.2,3.2,7,Male,Development
MSP-IMPROV-S11H-M04-S-FM05.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,3.0,3.2,7,Male,Development
MSP-IMPROV-S11H-M04-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.2,3.0,3.8,7,Male,Development
MSP-IMPROV-S11H-M04-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.384615,4.346154,3.730769,7,Male,Development
MSP-IMPROV-S11H-M05-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.5,3.0,2.75,9,Male,Test
MSP-IMPROV-S11H-M05-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.2,4.8,4.6,9,Male,Test
MSP-IMPROV-S11H-M05-P-MF03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.8,4.6,4.0,9,Male,Test
MSP-IMPROV-S11H-M05-P-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.6,4.2,9,Male,Test
MSP-IMPROV-S11H-M05-S-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.4,2.6,3.8,9,Male,Test
MSP-IMPROV-S11H-M05-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.0,3.6,9,Male,Test
MSP-IMPROV-S11H-M05-S-MF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.2,1.8,3.6,9,Male,Test
MSP-IMPROV-S11H-M05-S-MF02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.8,1.6,4.2,9,Male,Test
MSP-IMPROV-S11H-M05-S-MF03.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.166667,1.833333,2.5,9,Male,Test
MSP-IMPROV-S11H-M05-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.2,4.2,9,Male,Test
MSP-IMPROV-S11H-M05-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.375,4.333333,3.583333,9,Male,Test
MSP-IMPROV-S11H-M06-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.833333,3.666667,2.833333,11,Male,Train
MSP-IMPROV-S11H-M06-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.428571,4.428571,4.0,11,Male,Train
MSP-IMPROV-S11H-M06-P-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,3.375,3.875,3.0,11,Male,Train
MSP-IMPROV-S11H-M06-P-MF03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.0,4.166667,3.333333,11,Male,Train
MSP-IMPROV-S11H-M06-P-MF04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,4.0,3.0,11,Male,Train
MSP-IMPROV-S11H-M06-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.6,3.2,11,Male,Train
MSP-IMPROV-S11H-M06-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.8,3.2,11,Male,Train
MSP-IMPROV-S11H-M06-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,2.4,2.2,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.4,4.4,3.0,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.666667,3.833333,4.0,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.6,4.2,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.285714,3.0,3.571429,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF05.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.0,4.125,3.375,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF06.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,2.833333,3.5,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF07.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.714286,3.857143,4.0,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF08.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.625,3.25,3.125,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF09.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.666667,4.333333,3.0,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF10.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.833333,4.666667,4.166667,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF11.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.166667,4.666667,3.166667,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF12.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.333333,3.5,3.833333,11,Male,Train
MSP-IMPROV-S11H-M06-S-MF13.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,2.2,4.0,11,Male,Train
MSP-IMPROV-S11H-M06-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.72,4.68,3.84,11,Male,Train
MSP-IMPROV-S11N-F02-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,3.8,3.8,3.4,4,Female,Train
MSP-IMPROV-S11N-F02-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.666667,2.666667,2.166667,4,Female,Train
MSP-IMPROV-S11N-F02-P-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,2.8,2.4,4,Female,Train
MSP-IMPROV-S11N-F02-P-FM05.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.6,3.0,2.8,4,Female,Train
MSP-IMPROV-S11N-F02-S-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.8,3.4,3.4,4,Female,Train
MSP-IMPROV-S11N-F02-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,3.0,3.0,4,Female,Train
MSP-IMPROV-S11N-F02-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.75,2.875,2.75,4,Female,Train
MSP-IMPROV-S11N-F02-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.4,2.6,3.6,4,Female,Train
MSP-IMPROV-S11N-F02-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.9,2.666667,2.88,4,Female,Train
MSP-IMPROV-S11N-F04-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.0,3.666667,8,Female,Development
MSP-IMPROV-S11N-F04-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.166667,2.666667,3.833333,8,Female,Development
MSP-IMPROV-S11N-F04-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.666667,2.833333,3.0,8,Female,Development
MSP-IMPROV-S11N-F04-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.176471,3.176471,3.0,8,Female,Development
MSP-IMPROV-S11N-F05-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.2,4.8,4.2,10,Female,Test
MSP-IMPROV-S11N-F05-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,3.6,3.2,10,Female,Test
MSP-IMPROV-S11N-F05-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.666667,3.0,3.333333,10,Female,Test
MSP-IMPROV-S11N-F05-T-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.259259,3.0,2.703704,10,Female,Test
MSP-IMPROV-S11N-F06-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,4.4,3.2,12,Female,Train
MSP-IMPROV-S11N-F06-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.833333,2.5,2.5,12,Female,Train
MSP-IMPROV-S11N-F06-S-FM02.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.6,1.8,3.8,12,Female,Train
MSP-IMPROV-S11N-F06-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,2.8,2.8,12,Female,Train
MSP-IMPROV-S11N-F06-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.833333,2.833333,3.0,12,Female,Train
MSP-IMPROV-S11N-F06-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.142857,2.571429,2.428571,12,Female,Train
MSP-IMPROV-S11N-F06-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.666667,2.833333,3.0,12,Female,Train
MSP-IMPROV-S11N-F06-T-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.259259,2.259259,2.518519,12,Female,Train
MSP-IMPROV-S11N-M02-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.8,4.2,3.6,3,Male,Train
MSP-IMPROV-S11N-M02-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.4,4.2,3.4,3,Male,Train
MSP-IMPROV-S11N-M02-P-FM03.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.285714,4.0,3.142857,3,Male,Train
MSP-IMPROV-S11N-M02-P-FM04.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.666667,4.5,3.333333,3,Male,Train
MSP-IMPROV-S11N-M02-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.166667,3.0,2.666667,3,Male,Train
MSP-IMPROV-S11N-M02-S-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.2,3.4,3.0,3,Male,Train
MSP-IMPROV-S11N-M02-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.833333,2.833333,2.666667,3,Male,Train
MSP-IMPROV-S11N-M02-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.206897,2.931034,2.416667,3,Male,Train
MSP-IMPROV-S11N-M04-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.4,2.2,7,Male,Development
MSP-IMPROV-S11N-M04-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.5,3.166667,3.666667,7,Male,Development
MSP-IMPROV-S11N-M04-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.346154,2.884615,3.0,7,Male,Development
MSP-IMPROV-S11N-M05-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,4.5,4.833333,4.5,9,Male,Test
MSP-IMPROV-S11N-M05-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,2.833333,4.333333,3.5,9,Male,Test
MSP-IMPROV-S11N-M05-S-FM01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.8,3.0,3.2,9,Male,Test
MSP-IMPROV-S11N-M05-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.6,3.2,9,Male,Test
MSP-IMPROV-S11N-M05-T-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.121212,3.030303,2.757576,9,Male,Test
MSP-IMPROV-S11N-M06-S-FM01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.2,1.8,3.4,11,Male,Train
MSP-IMPROV-S11N-M06-S-FM03.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.833333,2.166667,2.833333,11,Male,Train
MSP-IMPROV-S11N-M06-S-FM04.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.666667,3.0,3.333333,11,Male,Train
MSP-IMPROV-S11N-M06-S-FM05.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.5,3.5,11,Male,Train
MSP-IMPROV-S11N-M06-S-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.833333,3.0,3.333333,11,Male,Train
MSP-IMPROV-S11N-M06-S-MF02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.0,3.0,3.166667,11,Male,Train
MSP-IMPROV-S11N-M06-T-MF01.wav,0.016666666666666666,0.95,0.016666666666666666,0.016666666666666666,2.4,2.15,2.85,11,Male,Train
MSP-IMPROV-S11S-F02-P-FM01.wav,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.95,1.6,3.8,3.4,4,Female,Train
MSP-IMPROV-S11S-F02-P-FM02.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,2.625,2.25,2.333333,4,Female,Train
MSP-IMPROV-S11S-F02-P-MF01.wav,0.016666666666666666,0.016666666666666666,0.95,0.016666666666666666,1.4,2.8,2.4,4,Female,Train
