,angry,sad,disgust,contempt,fear,neutral,surprise,happy,words
MSP-PODCAST_0745_0240_0001.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,relieved
MSP-PODCAST_0745_0240_0002.wav,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,Frustrated
MSP-PODCAST_0745_0272.wav,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.25,Concerned
MSP-PODCAST_0745_0286_0003.wav,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.25,excited
MSP-PODCAST_0746_0021_0001.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,Nostalgic
MSP-PODCAST_0746_0022.wav,0.272727273,0.0,0.181818182,0.181818182,0.0,0.181818182,0.181818182,0.0,annoyed
MSP-PODCAST_0746_0031_0003.wav,0.0,0.0,0.444444444,0.0,0.0,0.444444444,0.0,0.111111111,detached
MSP-PODCAST_0746_0046_0001.wav,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,"Neutral,matter of fact"
MSP-PODCAST_0746_0065.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,focused
MSP-PODCAST_0746_0078_0001.wav,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,"Hopeful,Hopeful"
MSP-PODCAST_0746_0078_0002.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,inquisitive
MSP-PODCAST_0746_0085_0003.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,"Curiousity,inquisitive,Confusion,questioning,Curious"
MSP-PODCAST_0746_0087_0001.wav,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,Serious
MSP-PODCAST_0746_0093_0002.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Detached
MSP-PODCAST_0746_0100.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,"Pride,calm"
MSP-PODCAST_0746_0109_0002.wav,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,"amused,serious"
MSP-PODCAST_0746_0113_0004.wav,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,calm
MSP-PODCAST_0746_0163.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,interested
MSP-PODCAST_0746_0187_0001.wav,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,"concerned,Concerned"
MSP-PODCAST_0746_0199.wav,0.2,0.4,0.2,0.0,0.0,0.2,0.0,0.0,Relieved
MSP-PODCAST_0746_0211.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,questioning
MSP-PODCAST_0746_0212_0003.wav,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,"acceptance,acceptance"
MSP-PODCAST_0746_0226_0001.wav,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,Smug
MSP-PODCAST_0746_0226_0003.wav,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,concerned
MSP-PODCAST_0746_0229_0003.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,Shock
MSP-PODCAST_0746_0244.wav,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,Interest
MSP-PODCAST_0746_0271.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,curious
MSP-PODCAST_0746_0279_0001.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Content
MSP-PODCAST_0748_0042_0003.wav,0.25,0.0,0.0,0.25,0.0,0.5,0.0,0.0,amused
MSP-PODCAST_0748_0063_0001.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,annoyance
MSP-PODCAST_0748_0136_0002.wav,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,Frustrated
MSP-PODCAST_0748_0202.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,confident
MSP-PODCAST_0748_0228_0002.wav,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.0,Annoyed
MSP-PODCAST_0748_0243_0001.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,"Calm,Calm"
MSP-PODCAST_0748_0257.wav,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,concerned
MSP-PODCAST_0748_0292.wav,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,Concerned
MSP-PODCAST_0748_0300.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,"Observant,Observant"
MSP-PODCAST_0748_0302.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,"reflective,reflective"
MSP-PODCAST_0748_0325.wav,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.833333333,Interest
MSP-PODCAST_0748_0351_0002.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,"Relief,Relief"
MSP-PODCAST_0748_0364_0002.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,Praising
MSP-PODCAST_0748_0368_0003.wav,0.25,0.0,0.25,0.0,0.0,0.5,0.0,0.0,concerned
MSP-PODCAST_0748_0430_0003.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,tired
MSP-PODCAST_0749_0224.wav,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,Contemplative
MSP-PODCAST_0749_0308.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,sentimental
MSP-PODCAST_0749_0459.wav,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,"Satisfied,Satisfied"
MSP-PODCAST_0749_0478.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,content
MSP-PODCAST_0750_0086.wav,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.5,"earnest,earnest"
MSP-PODCAST_0750_0096.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,confident
MSP-PODCAST_0750_0161.wav,0.0,0.333333333,0.0,0.333333333,0.333333333,0.0,0.0,0.0,"Confused,confused"
MSP-PODCAST_0751_0066.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.7,"Informative,Informative"
MSP-PODCAST_0751_0090.wav,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,"Doubtful,Doubtful"
MSP-PODCAST_0751_0138.wav,0.333333333,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.0,"Curious,Concerned ,Curious"
MSP-PODCAST_0751_0141.wav,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,hopeful
MSP-PODCAST_0751_0168.wav,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,"calm,Nervous"
MSP-PODCAST_0752_0006.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,enthusiastic
MSP-PODCAST_0752_0111.wav,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,"nervous,nervous"
MSP-PODCAST_0752_0113.wav,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,"interest,interested"
MSP-PODCAST_0752_0294.wav,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.0,Concerned
MSP-PODCAST_0752_0338.wav,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,"Concerned,Determined,Determined"
MSP-PODCAST_0752_0355.wav,0.1,0.0,0.0,0.0,0.0,0.3,0.2,0.4,normal
MSP-PODCAST_0752_0464.wav,0.0,0.0,0.0,0.083333333,0.0,0.333333333,0.166666667,0.416666667,"excited,engaged"
MSP-PODCAST_0753_0026.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,"irritated,irritated"
MSP-PODCAST_0753_0029.wav,0.0,0.0,0.0,0.0,0.0,0.333333333,0.666666667,0.0,"Curious,curious,Curious,curious"
MSP-PODCAST_0753_0153.wav,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.2,knowledgable
MSP-PODCAST_0753_0277.wav,0.222222222,0.0,0.111111111,0.111111111,0.0,0.444444444,0.111111111,0.0,"concern,concern"
MSP-PODCAST_0754_0189.wav,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,Amused
MSP-PODCAST_0754_0191.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,Anxious
MSP-PODCAST_0755_0026.wav,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,"Determined,Determined"
MSP-PODCAST_0755_0027.wav,0.2,0.0,0.4,0.1,0.0,0.2,0.0,0.1,"matter of fact,matter of fact"
MSP-PODCAST_0755_0028.wav,0.5,0.0,0.0,0.25,0.0,0.25,0.0,0.0,Annoyed
MSP-PODCAST_0755_0029.wav,0.454545455,0.090909091,0.090909091,0.090909091,0.090909091,0.181818182,0.0,0.0,Excited
MSP-PODCAST_0755_0062.wav,0.0,0.0,0.333333333,0.111111111,0.0,0.222222222,0.222222222,0.111111111,"excited,concerned "
MSP-PODCAST_0755_0104.wav,0.333333333,0.083333333,0.166666667,0.166666667,0.0,0.166666667,0.083333333,0.0,confused
MSP-PODCAST_0755_0108.wav,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,Defensive
MSP-PODCAST_0755_0126.wav,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,annoyed
MSP-PODCAST_0755_0142.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Concerned
MSP-PODCAST_0755_0157.wav,0.0,0.0,0.0,0.333333333,0.111111111,0.222222222,0.111111111,0.222222222,"excited,Confused"
MSP-PODCAST_0755_0159.wav,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,"Determined,Determined"
MSP-PODCAST_0755_0175.wav,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,"Concerned,hesitant,Concerned"
MSP-PODCAST_0755_0176.wav,0.166666667,0.166666667,0.166666667,0.0,0.0,0.5,0.0,0.0,Insistent
MSP-PODCAST_0755_0180.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,Amused
MSP-PODCAST_0755_0194.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.909090909,Amused
MSP-PODCAST_0755_0202.wav,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.333333333,"concerned,Stern,Stern"
MSP-PODCAST_0755_0211.wav,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,"adament,adament"
MSP-PODCAST_0755_0236.wav,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,Confused
MSP-PODCAST_0756_0057.wav,0.1,0.0,0.4,0.4,0.0,0.0,0.1,0.0,annoyed
MSP-PODCAST_0756_0061.wav,0.333333333,0.0,0.333333333,0.333333333,0.0,0.0,0.0,0.0,"concerned,Agitated,Agitaded"
MSP-PODCAST_0756_0062.wav,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.25,annoyed
MSP-PODCAST_0756_0078.wav,0.0,0.0,0.0,0.111111111,0.111111111,0.111111111,0.222222222,0.444444444,"Hopeful,concerned,Hopeful"
MSP-PODCAST_0756_0087.wav,0.3,0.0,0.1,0.3,0.1,0.1,0.0,0.1,"argumenative,argumenative"
MSP-PODCAST_0756_0092.wav,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,emboldening
MSP-PODCAST_0756_0105.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,"Determined,Dominant"
MSP-PODCAST_0756_0125.wav,0.2,0.0,0.0,0.2,0.0,0.6,0.0,0.0,nervous
MSP-PODCAST_0756_0127.wav,0.25,0.0,0.0,0.5,0.0,0.25,0.0,0.0,confused
MSP-PODCAST_0756_0130.wav,0.2,0.0,0.5,0.2,0.0,0.0,0.1,0.0,frustration
MSP-PODCAST_0756_0137.wav,0.0,0.0,0.25,0.25,0.0,0.5,0.0,0.0,"intent,involved"
MSP-PODCAST_0756_0159.wav,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,Confused
MSP-PODCAST_0756_0177.wav,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,Content
MSP-PODCAST_0756_0181.wav,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.4,"Supportive,Content,Supportive,Interested "
MSP-PODCAST_0756_0191.wav,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.4,Hopeful
MSP-PODCAST_0756_0234.wav,0.666666667,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,"Confused,Curious,Curious ,Curious"
MSP-PODCAST_0756_0244.wav,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,Amused
MSP-PODCAST_0756_0276.wav,0.0,0.0,0.3,0.4,0.0,0.1,0.2,0.0,annoyed
MSP-PODCAST_0756_0320.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Concerned,concerned,concern"
MSP-PODCAST_0756_0364.wav,0.0,0.0,0.0,0.222222222,0.0,0.0,0.222222222,0.555555556,"critical,critical"
MSP-PODCAST_0756_0382.wav,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,"concerned,neutral"
MSP-PODCAST_0756_0393.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Regret,Regret"
MSP-PODCAST_0756_0414.wav,0.666666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,"Annoyed,Annoyed"
MSP-PODCAST_0756_0419.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Confident
MSP-PODCAST_0756_0425.wav,0.0,0.0,0.0,0.0,0.0,0.666666667,0.333333333,0.0,"Annoyed,Annoyance,Reflective,Reflective"
MSP-PODCAST_0756_0432.wav,0.666666667,0.0,0.111111111,0.111111111,0.0,0.0,0.0,0.111111111,Annoyed
MSP-PODCAST_0756_0444.wav,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,Annoyed
MSP-PODCAST_0756_0446.wav,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Dismissive
MSP-PODCAST_0756_0480.wav,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,analytical
MSP-PODCAST_0757_0018.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.25,Amused
MSP-PODCAST_0757_0034.wav,0.222222222,0.0,0.111111111,0.555555556,0.0,0.111111111,0.0,0.0,Annoyed
MSP-PODCAST_0757_0075.wav,0.0,0.111111111,0.333333333,0.222222222,0.0,0.111111111,0.222222222,0.0,"Concerned,Concerned"
MSP-PODCAST_0757_0092.wav,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.833333333,content
MSP-PODCAST_0757_0124.wav,0.0,0.090909091,0.0,0.0,0.0,0.181818182,0.181818182,0.545454545,curious
MSP-PODCAST_0757_0130.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,excited
MSP-PODCAST_0757_0166.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,confused
MSP-PODCAST_0757_0167.wav,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,Confused
MSP-PODCAST_0757_0208.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Confused,Confused"
MSP-PODCAST_0757_0221.wav,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.5,annoyed
MSP-PODCAST_0757_0235.wav,0.0,0.0,0.0,0.0,0.0,0.666666667,0.333333333,0.0,neutral
MSP-PODCAST_0757_0256.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Amused
MSP-PODCAST_0757_0285.wav,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,Concerned
MSP-PODCAST_0757_0306.wav,0.181818182,0.090909091,0.272727273,0.181818182,0.0,0.181818182,0.090909091,0.0,concerned
MSP-PODCAST_0757_0309.wav,0.25,0.0,0.0,0.0,0.0,0.25,0.5,0.0,combative
MSP-PODCAST_0758_0027.wav,0.0,0.333333333,0.0,0.111111111,0.333333333,0.222222222,0.0,0.0,Frustrated
MSP-PODCAST_0758_0125.wav,0.181818182,0.0,0.0,0.090909091,0.0,0.181818182,0.090909091,0.454545455,"determined,concerned,determined"
MSP-PODCAST_0758_0157.wav,0.2,0.0,0.0,0.2,0.0,0.6,0.0,0.0,engaged
MSP-PODCAST_0758_0281.wav,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.6,"Proud,Proud"
MSP-PODCAST_0759_0027.wav,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,"curious,Curious"
MSP-PODCAST_0759_0048.wav,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.5,excitement
MSP-PODCAST_0759_0080.wav,0.333333333,0.333333333,0.0,0.0,0.0,0.333333333,0.0,0.0,"Confused,Confused"
MSP-PODCAST_0759_0141.wav,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.0,Annoyed
MSP-PODCAST_0759_0144.wav,0.1,0.0,0.1,0.3,0.0,0.1,0.1,0.3,Concerned
MSP-PODCAST_0759_0165.wav,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,Concern
MSP-PODCAST_0759_0200.wav,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.333333333,"Concerned,Concerned"
MSP-PODCAST_0759_0213.wav,0.333333333,0.0,0.222222222,0.222222222,0.0,0.111111111,0.111111111,0.0,"HOSTILE,HOSTILE"
MSP-PODCAST_0759_0256.wav,0.5,0.083333333,0.25,0.0,0.0,0.0,0.166666667,0.0,concern
MSP-PODCAST_0759_0270.wav,0.6,0.0,0.3,0.0,0.0,0.1,0.0,0.0,frustrated
MSP-PODCAST_0760_0022.wav,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.0,realistic 
MSP-PODCAST_0760_0026.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,negative
MSP-PODCAST_0760_0038.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"excited,proud"
MSP-PODCAST_0760_0039.wav,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,matter of factly
MSP-PODCAST_0760_0081.wav,0.333333333,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.0,"annoyed,Worried,worried"
MSP-PODCAST_0760_0085.wav,0.333333333,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,"Concern,Concern"
MSP-PODCAST_0760_0093.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,excited
MSP-PODCAST_0760_0099.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"matter of fact,matter of fact"
MSP-PODCAST_0760_0134.wav,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.25,alert
MSP-PODCAST_0760_0155.wav,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,calm
MSP-PODCAST_0760_0192.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,expressive
MSP-PODCAST_0760_0239.wav,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,indifference
MSP-PODCAST_0760_0322.wav,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,"Concerned,Concerned,stern,stern"
MSP-PODCAST_0760_0352.wav,0.090909091,0.0,0.363636364,0.181818182,0.181818182,0.181818182,0.0,0.0,depressed
MSP-PODCAST_0760_0409.wav,0.666666667,0.111111111,0.0,0.111111111,0.0,0.111111111,0.0,0.0,serious
MSP-PODCAST_0760_0418.wav,0.0,0.2,0.0,0.2,0.0,0.0,0.6,0.0,Ruffled
MSP-PODCAST_0760_0426.wav,0.0,0.333333333,0.0,0.0,0.0,0.666666667,0.0,0.0,"concerned,curious,curious"
MSP-PODCAST_0760_0431.wav,0.0,0.0,0.2,0.4,0.0,0.4,0.0,0.0,contemplative
MSP-PODCAST_0760_0433.wav,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.0,concern
MSP-PODCAST_0760_0435.wav,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,Embarrassment
MSP-PODCAST_0760_0436.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,curios
MSP-PODCAST_0760_0439.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Concerned,concerned"
MSP-PODCAST_0760_0442.wav,0.25,0.0,0.0,0.0,0.25,0.5,0.0,0.0,concerned
MSP-PODCAST_0760_0449.wav,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,"concerned,Calm"
MSP-PODCAST_0760_0452.wav,0.111111111,0.111111111,0.0,0.222222222,0.222222222,0.333333333,0.0,0.0,Disappointed
MSP-PODCAST_0760_0455.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Thoughtful,Confident"
MSP-PODCAST_0760_0461.wav,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,uncertain
MSP-PODCAST_0760_0469.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,Mild Surprise
MSP-PODCAST_0760_0470.wav,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,Disappointed
MSP-PODCAST_0760_0471.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,concerned
MSP-PODCAST_0760_0475.wav,0.0,0.4,0.0,0.2,0.0,0.4,0.0,0.0,concerned
MSP-PODCAST_0760_0480.wav,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,concerned
MSP-PODCAST_0760_0489.wav,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,Annoyed
MSP-PODCAST_0760_0490.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,"contemplative,calm"
MSP-PODCAST_0760_0492.wav,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,Concerned
MSP-PODCAST_0760_0499.wav,0.2,0.0,0.2,0.0,0.0,0.6,0.0,0.0,Calm
MSP-PODCAST_0760_0501.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Concerned,concerned"
MSP-PODCAST_0760_0505.wav,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,"annoyed,contemplative"
MSP-PODCAST_0760_0508.wav,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,Disappointed
MSP-PODCAST_0760_0512.wav,0.111111111,0.111111111,0.0,0.222222222,0.222222222,0.222222222,0.111111111,0.0,Concerned
MSP-PODCAST_0760_0514.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"frustration,annoyed"
MSP-PODCAST_0760_0522.wav,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,"Concerned,Worried"
MSP-PODCAST_0760_0552.wav,0.4,0.2,0.0,0.2,0.0,0.2,0.0,0.0,Embarrassed
MSP-PODCAST_0760_0557.wav,0.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,"irritated,irritated"
MSP-PODCAST_0760_0573.wav,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,"Concerned,Concerned,Intrigued,Intrigued"
MSP-PODCAST_0760_0640.wav,0.0,0.0,0.0,0.0,0.0,0.666666667,0.0,0.333333333,"Concerned,Concerned "
MSP-PODCAST_0760_0664.wav,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,concerned
MSP-PODCAST_0760_0784.wav,0.333333333,0.0,0.0,0.0,0.0,0.333333333,0.0,0.333333333,"Concerned ,Concerned"
MSP-PODCAST_0760_0798.wav,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,Concerned
MSP-PODCAST_0760_0818.wav,0.0,0.25,0.0,0.0,0.0,0.5,0.25,0.0,Determined
MSP-PODCAST_0760_0819.wav,0.0,0.25,0.0,0.25,0.0,0.5,0.0,0.0,Disappointed 
MSP-PODCAST_0760_0833.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"Excited,NEUTRAL"
MSP-PODCAST_0760_0843.wav,0.111111111,0.111111111,0.444444444,0.222222222,0.0,0.0,0.111111111,0.0,Disenchanted
MSP-PODCAST_0760_0855.wav,0.2,0.0,0.0,0.6,0.0,0.2,0.0,0.0,concern
MSP-PODCAST_0760_0911.wav,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.0,Concerned
MSP-PODCAST_0760_0940.wav,0.111111111,0.0,0.111111111,0.111111111,0.111111111,0.222222222,0.333333333,0.0,"concerned,inquisitive"
MSP-PODCAST_0760_0941.wav,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,Frustrated
MSP-PODCAST_0760_0963.wav,0.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,"concern,informative"
MSP-PODCAST_0760_0981.wav,0.333333333,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,"Concerned ,Concerned"
MSP-PODCAST_0761_0100.wav,0.333333333,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.0,"annoyed,confused"
MSP-PODCAST_0761_0113.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,determined
MSP-PODCAST_0761_0181.wav,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,annoyed
MSP-PODCAST_0762_0041.wav,0.4,0.0,0.4,0.2,0.0,0.0,0.0,0.0,Frustrated
MSP-PODCAST_0762_0056.wav,0.2,0.4,0.1,0.2,0.0,0.0,0.1,0.0,"Concern,Serious"
MSP-PODCAST_0762_0058.wav,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Amused,amused"
MSP-PODCAST_0762_0189.wav,0.3,0.2,0.1,0.1,0.0,0.2,0.0,0.1,"assertive,confident"
MSP-PODCAST_0762_0235.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,Concerned
MSP-PODCAST_0762_0303.wav,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,Concerned
MSP-PODCAST_0762_0400.wav,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,Concerned
MSP-PODCAST_0762_0418.wav,0.375,0.0,0.125,0.125,0.0,0.0,0.25,0.125,"Concerned,CONCERN"
MSP-PODCAST_0762_0422.wav,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,"Helpful,Helpful"
MSP-PODCAST_0762_0488.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Anxious
MSP-PODCAST_0762_0493.wav,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,"Intense,Intense"
MSP-PODCAST_0762_0517.wav,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,Disappointed
MSP-PODCAST_0762_0545.wav,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,"confident ,Informative"
MSP-PODCAST_0762_0558.wav,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.0,Frustrated
MSP-PODCAST_0762_0563.wav,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,concerned
MSP-PODCAST_0763_0092.wav,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.25,Disappointed 
MSP-PODCAST_0763_0195.wav,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,Concerned
MSP-PODCAST_0763_0219.wav,0.1,0.0,0.3,0.6,0.0,0.0,0.0,0.0,annoyed
MSP-PODCAST_0763_0284.wav,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,"concern,concern"
MSP-PODCAST_0764_0006.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Calm
MSP-PODCAST_0764_0021.wav,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ambivalent
MSP-PODCAST_0764_0137.wav,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,"content ,content "
MSP-PODCAST_0764_0144.wav,0.0,0.0,0.333333333,0.333333333,0.333333333,0.0,0.0,0.0,"concerned,Anxious,Anxious"
MSP-PODCAST_0764_0167.wav,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,"Inquisitive,Inquisitive"
MSP-PODCAST_0764_0190.wav,0.0,0.111111111,0.0,0.0,0.0,0.666666667,0.0,0.222222222,"nostalgic,nostalgic"
