,angry,frustrated,disappointed,sad,fear,neutral,surprise,excited,happy,relax,joy,EmoAct,EmoVal,SpkrID,Gender,Split_Set
sad_12_B_010.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,24,Female,Train
sad_19_B_034.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.6,38,Male,Development
happy_19_B_055.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.6,4.4,38,Male,Development
neutral_10_A_029.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,3.0,19,Male,Train
sad_17_A_023.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,2.0,33,Male,Development
angry_17_A_006.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.0,33,Male,Development
neutral_05_B_026.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.2,3.0,10,Male,Train
neutral_03_B_031.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,1.833333333,2.333333333,6,Male,Test
frustration_18_A_002.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,1.0,2.666666667,35,Female,Development
happy_06_B_051.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.8,3.4,12,Male,Train
surprise_22_A_001.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.8,4.0,8,Male,Test
neutral_17_A_013.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.8,33,Male,Development
neutral_02_A_051.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.666666667,3,Female,Test
surprise_09_A_051.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.8,1.2,17,Female,Train
sad_19_A_045.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.4,1.6,37,Male,Development
sad_15_B_006.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.0,1.2,30,Female,Train
surprise_04_A_058.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.6,1.0,7,Male,Test
neutral_18_B_025.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.6,36,Female,Development
sad_08_B_021.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.0,1.6,16,Male,Train
sad_08_B_024.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.0,1.6,16,Male,Train
neutral_06_A_012.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,3.0,11,Female,Train
happy_05_A_011.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.2,3.6,9,Female,Train
happy_12_A_014.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.2,4.0,23,Female,Train
sad_20_B_051.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,40,Male,Development
neutral_16_B_006.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,2.6,32,Female,Train
surprise_10_A_069.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,3.0,2.4,19,Male,Train
frustration_22_A_009.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.333333333,2.0,8,Male,Test
sad_19_B_013.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.2,1.8,38,Male,Development
surprise_13_A_052.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,3.4,2.0,25,Female,Train
happy_17_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,4.0,4.2,34,Male,Development
neutral_11_A_033.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,21,Female,Train
sad_14_A_042.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,27,Female,Train
neutral_08_B_073.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,16,Male,Train
angry_11_B_044.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.2,1.4,22,Female,Train
happy_06_A_056.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,4.4,4.6,11,Female,Train
sad_09_B_003.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.6,2.0,18,Female,Train
sad_07_A_027.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.4,1.4,13,Female,Train
neutral_16_A_022.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,31,Male,Train
neutral_18_A_057.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.4,35,Female,Development
neutral_17_A_031.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,33,Male,Development
sad_20_A_023.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.4,1.8,39,Male,Development
frustration_04_A_014.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.166666667,2.0,7,Male,Test
neutral_01_A_010.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,1.5,3.333333333,1,Female,Test
neutral_21_A_013.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,41,Female,Development
angry_01_A_011.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,2.0,1,Female,Test
frustration_17_B_053.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.5,2.166666667,34,Male,Development
frustration_13_B_054.wav,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.4,2.6,26,Female,Train
neutral_09_B_029.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.8,3.6,18,Female,Train
surprise_12_A_025.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,23,Female,Train
surprise_16_A_026.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,31,Male,Train
sad_09_A_040.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,1.6,17,Female,Train
neutral_20_B_017.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.2,40,Male,Development
sad_13_B_117.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.8,1.8,26,Female,Train
surprise_09_A_039.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.0,1.0,17,Female,Train
angry_14_B_021.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.6,1.4,28,Female,Train
happy_15_B_028.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,2.0,4.2,30,Female,Train
frustration_13_B_025.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,3.0,26,Female,Train
frustration_10_B_045.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.5,1.666666667,20,Female,Train
happy_01_B_049.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.0,2,Male,Test
frustration_13_B_067.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.75,26,Female,Train
sad_15_A_036.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.0,1.4,29,Male,Train
frustration_16_A_008.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.833333333,2.333333333,31,Male,Train
surprise_12_B_058.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,24,Female,Train
surprise_04_A_051.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.0,1.0,7,Male,Test
frustration_05_B_051.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,1.8,10,Male,Train
neutral_18_B_008.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.6,36,Female,Development
sad_01_A_005.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.166666667,1.5,1,Female,Test
sad_10_A_036.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.75,1.25,19,Male,Train
sad_09_B_017.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.8,1.6,18,Female,Train
frustration_22_B_012.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,2.6,43,Female,Test
angry_19_A_032.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,1.4,37,Male,Development
angry_08_B_015.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.8,2.0,16,Male,Train
surprise_02_B_023.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,2.666666667,4,Male,Test
frustration_04_B_019.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.333333333,2.833333333,8,Male,Test
frustration_14_A_020.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.75,2.75,27,Female,Train
neutral_08_A_043.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.6,2.6,15,Female,Train
frustration_15_A_024.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.5,3.666666667,29,Male,Train
surprise_13_B_044.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,3.0,2.2,26,Female,Train
happy_19_B_036.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.6,3.8,38,Male,Development
neutral_01_B_027.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.0,2,Male,Test
sad_21_B_024.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,42,Female,Development
surprise_12_B_139.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,4.0,24,Female,Train
neutral_15_B_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,30,Female,Train
angry_15_B_005.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,2.0,30,Female,Train
neutral_05_B_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,10,Male,Train
frustration_19_B_031.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,2.6,38,Male,Development
neutral_13_A_091.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.6,25,Female,Train
surprise_06_B_031.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.6,1.4,12,Male,Train
neutral_11_B_036.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,22,Female,Train
angry_05_A_035.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,5.0,1.0,9,Female,Train
sad_10_A_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,19,Male,Train
neutral_02_A_015.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.666666667,3,Female,Test
neutral_21_B_014.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,42,Female,Development
neutral_21_A_006.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,41,Female,Development
sad_21_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,2.8,42,Female,Development
happy_03_B_019.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.833333333,4.0,6,Male,Test
frustration_09_A_002.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.666666667,17,Female,Train
frustration_15_A_009.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,2.333333333,29,Male,Train
happy_21_A_028.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,3.2,3.0,41,Female,Development
neutral_07_B_060.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.2,14,Male,Train
frustration_22_B_010.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,2.4,43,Female,Test
frustration_10_A_060.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.666666667,3.0,19,Male,Train
neutral_20_B_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.6,40,Male,Development
angry_10_B_017.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.4,1.6,20,Female,Train
surprise_04_A_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,7,Male,Test
neutral_08_A_030.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,15,Female,Train
happy_06_B_064.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,4.8,2.2,12,Male,Train
frustration_17_A_072.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.8,2.4,33,Male,Development
angry_01_A_026.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.333333333,1.166666667,1,Female,Test
neutral_10_B_026.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.2,3.0,20,Female,Train
neutral_16_A_014.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.75,31,Male,Train
surprise_21_B_029.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.0,42,Female,Development
happy_03_B_015.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.5,3.833333333,6,Male,Test
happy_05_A_016.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,4.0,2.6,9,Female,Train
surprise_13_B_035.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,2.4,2.4,26,Female,Train
sad_05_B_014.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,3.666666667,1.333333333,10,Male,Train
surprise_16_A_008.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.6,3.2,31,Male,Train
sad_07_A_021.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.8,1.8,13,Female,Train
sad_15_A_010.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.0,2.4,29,Male,Train
frustration_20_A_020.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.0,1.5,39,Male,Development
angry_17_A_003.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.4,3.0,33,Male,Development
neutral_20_B_028.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,3.5,40,Male,Development
frustration_12_A_012.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,2.833333333,23,Female,Train
sad_21_B_010.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.0,3.0,42,Female,Development
happy_16_A_019.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.6,3.8,31,Male,Train
surprise_07_A_037.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.0,3.0,13,Female,Train
neutral_10_B_023.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,20,Female,Train
surprise_07_B_045.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,14,Male,Train
neutral_17_B_008.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.6,34,Male,Development
sad_13_B_003.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,3.6,4.2,26,Female,Train
happy_20_A_010.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,4.6,4.2,39,Male,Development
sad_15_A_042.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.4,1.4,29,Male,Train
neutral_01_A_007.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.833333333,2.833333333,1,Female,Test
neutral_01_B_032.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.5,2.5,2,Male,Test
neutral_05_A_055.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.0,9,Female,Train
frustration_17_B_082.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.666666667,3.0,34,Male,Development
frustration_13_B_052.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,26,Female,Train
surprise_05_A_001.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,9,Female,Train
sad_13_A_049.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,3.2,25,Female,Train
surprise_01_B_048.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,2.0,1.5,2,Male,Test
happy_12_A_050.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,3.6,4.2,23,Female,Train
surprise_12_B_069.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.2,24,Female,Train
neutral_07_A_021.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,13,Female,Train
sad_21_A_029.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.2,2.2,41,Female,Development
angry_03_A_006.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.666666667,1.666666667,5,Male,Test
neutral_14_A_062.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,27,Female,Train
happy_20_A_002.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,3.2,3.8,39,Male,Development
frustration_22_A_011.wav,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.333333333,1.666666667,8,Male,Test
neutral_11_B_022.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,22,Female,Train
neutral_03_B_027.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.333333333,3.0,6,Male,Test
frustration_09_A_004.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.666666667,17,Female,Train
surprise_10_B_065.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,3.8,2.0,20,Female,Train
neutral_10_B_019.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.0,20,Female,Train
sad_09_A_049.wav,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,1.25,1.8,17,Female,Train
neutral_20_A_050.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,39,Male,Development
happy_21_A_017.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,3.2,4.0,41,Female,Development
neutral_21_B_011.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,42,Female,Development
angry_04_A_026.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,5.0,1.2,7,Male,Test
angry_20_A_036.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.8,1.6,39,Male,Development
happy_14_B_052.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,4.2,4.4,28,Female,Train
surprise_02_B_049.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.0,3.0,4,Male,Test
frustration_17_A_031.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.333333333,2.666666667,33,Male,Development
surprise_05_B_055.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.6,2.0,10,Male,Train
angry_20_A_045.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,2.0,1.5,39,Male,Development
frustration_10_B_016.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.5,2.833333333,20,Female,Train
neutral_11_A_025.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.6,3.0,21,Female,Train
surprise_09_B_001.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,4.0,2.8,18,Female,Train
angry_16_A_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.0,31,Male,Train
neutral_08_A_035.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.4,3.0,15,Female,Train
frustration_19_A_035.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.166666667,2.0,37,Male,Development
surprise_12_B_093.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.2,24,Female,Train
frustration_18_B_023.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.333333333,1.5,36,Female,Development
sad_07_A_023.wav,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,4.2,1.6,13,Female,Train
sad_08_A_006.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.8,3.2,15,Female,Train
surprise_07_A_008.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.2,2.6,13,Female,Train
surprise_17_B_036.wav,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,5.0,1.6,34,Male,Development
angry_17_A_034.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,5.0,1.0,33,Male,Development
happy_01_A_015.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,3.333333333,3.166666667,1,Female,Test
happy_02_A_005.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,1.833333333,3.166666667,3,Female,Test
angry_10_B_004.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.0,2.0,20,Female,Train
surprise_14_B_063.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,2.6,2.8,28,Female,Train
sad_19_B_023.wav,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,2.2,1.8,38,Male,Development
angry_13_B_026.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.8,2.0,26,Female,Train
angry_11_A_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.25,21,Female,Train
neutral_06_B_003.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,1.4,3.2,12,Male,Train
angry_14_B_012.wav,0.95,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,3.8,1.8,28,Female,Train
happy_03_B_012.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,2.5,3.333333333,6,Male,Test
frustration_03_B_028.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,5.0,2.2,6,Male,Test
surprise_16_B_025.wav,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,0.005,2.0,3.0,32,Female,Train
surprise_12_B_162.wav,0.005,0.005,0.005,0.005,0.005,0.005,0.95,0.005,0.005,0.005,0.005,4.0,4.2,24,Female,Train
