,angry,sad,disgust,fear,neutral,happy,SpkrID,Gender,Split_Set
1023_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1026_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1026,Male,Development
1027_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1033_IOM_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1033,Male,Development
1031_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1028_ITH_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1028,Female,Development
1034_DFA_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1034,Male,Development
1019_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1022_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1022,Male,Development
1025_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
1036_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1036,Male,Development
1030_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1030,Female,Development
1027_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1033_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1034_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1028_ITH_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1028,Female,Development
1031_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1019_TSI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1025_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1025,Female,Development
1020_IEO_DIS_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1020,Female,Development
1026_TIE_FEA_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1026,Male,Development
1029_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1029,Female,Development
1023_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1023,Male,Development
1032_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1026_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1026,Male,Development
1023_ITH_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1035_ITS_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1035,Male,Development
1029_DFA_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1029,Female,Development
1019_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1022_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1022,Male,Development
1025_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
1028_ITS_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1028,Female,Development
1031_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1029_ITH_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1029,Female,Development
1020_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1020,Female,Development
1023_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1023,Male,Development
1032_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1026_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1026,Male,Development
1020_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1020,Female,Development
1029_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1029,Female,Development
1032_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1036_WSI_HAP_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1036,Male,Development
1033_TSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1022_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1022,Male,Development
1022_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1034_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1019_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1019,Male,Development
1028_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1028,Female,Development
1025_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1025,Female,Development
1031_ITH_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1020_IWL_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1020,Female,Development
1035_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1035,Male,Development
1029_ITH_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1029,Female,Development
1032_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1032,Male,Development
1022_TAI_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1022,Male,Development
1031_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1034_IWL_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1034,Male,Development
1025_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
1019_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1019_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1025_ITS_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
1022_DFA_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1022,Male,Development
1031_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1025_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1025,Female,Development
1019_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1019,Male,Development
1022_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1027_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1030_IEO_DIS_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1030_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1030,Female,Development
1021_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1024_IEO_HAP_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1024,Female,Development
1033_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1033,Male,Development
1027_IEO_SAD_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1036_IEO_DIS_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1036,Male,Development
1021_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1033_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1030_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1030,Female,Development
1024_ITS_ANG_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1024,Female,Development
1027_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1019_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1036_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1036,Male,Development
1027_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1021_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1020_IEO_SAD_MD.wav,0.01,0.95,0.01,0.01,0.01,0.01,1020,Female,Development
1025_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1025,Female,Development
1034_ITS_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1022_ITH_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1028_DFA_FEA_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1028,Female,Development
1031_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1022_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1028_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1028,Female,Development
1031_TSI_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1034_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1032_ITS_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1032,Male,Development
1034_IWW_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1028_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1028,Female,Development
1019_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1031_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1021_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1036_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1036,Male,Development
1027_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1027,Male,Development
1030_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1024_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1024,Female,Development
1031_WSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1028_WSI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1028,Female,Development
1025_TSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
1032_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1023_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1029_ITH_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1029,Female,Development
1026_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1026,Male,Development
1035_DFA_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1035,Male,Development
1019_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1019,Male,Development
1022_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1034_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1028_TAI_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1028,Female,Development
1031_TAI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1024_MTI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1024,Female,Development
1033_IWL_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1021_TAI_FEA_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1021,Female,Development
1028_IWW_FEA_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1028,Female,Development
1034_TAI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1025_IWW_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
1022_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1031_TAI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1023_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1029_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1029,Female,Development
1032_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1033_WSI_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1033,Male,Development
1022_IEO_DIS_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1028_TIE_FEA_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1028,Female,Development
1019_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1020_MTI_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1020,Female,Development
1023_MTI_DIS_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1023,Male,Development
1029_MTI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1029,Female,Development
1035_IWL_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1035,Male,Development
1030_ITH_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1021_IWL_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1024_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1024,Female,Development
1036_DFA_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1036,Male,Development
1033_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1034_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1031_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1031_IWW_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1022_ITH_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1019_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1028_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1028,Female,Development
1025_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
1030_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1030,Female,Development
1033_DFA_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1036_ITS_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1036,Male,Development
1021_IEO_ANG_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1030_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1033_TIE_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1033,Male,Development
1031_TIE_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1028_TIE_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1028,Female,Development
1034_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1019_IEO_HAP_HI.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1029_WSI_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1029,Female,Development
1033_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.01,0.95,1033,Male,Development
1023_TSI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1020_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1020,Female,Development
1026_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1026,Male,Development
1030_ITS_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1033_TSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1021_DFA_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1031_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1034_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1031_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1028_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.01,0.95,1028,Female,Development
1021_WSI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1034_IEO_ANG_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1020_IOM_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1020,Female,Development
1035_IEO_DIS_LO.wav,0.01,0.01,0.95,0.01,0.01,0.01,1035,Male,Development
1032_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1030_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1036_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1036,Male,Development
1020_ITS_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1020,Female,Development
1025_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1025,Female,Development
1022_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1019_IOM_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1019,Male,Development
1036_IOM_FEA_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1036,Male,Development
1033_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1024_MTI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1024,Female,Development
1021_TAI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1033_TAI_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1030_IWW_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1030,Female,Development
1036_TAI_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1036,Male,Development
1021_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1030_IEO_SAD_HI.wav,0.01,0.95,0.01,0.01,0.01,0.01,1030,Female,Development
1033_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1033,Male,Development
1020_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1020,Female,Development
1024_IEO_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1024,Female,Development
1036_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1036,Male,Development
1023_DFA_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1020_DFA_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1020,Female,Development
1023_IOM_HAP_XX.wav,0.01,0.01,0.01,0.01,0.01,0.95,1023,Male,Development
1034_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1031_IEO_DIS_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1028_IEO_FEA_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1028,Female,Development
1025_IEO_ANG_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
1022_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1022_TAI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1022,Male,Development
1026_IWL_SAD_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1026,Male,Development
1029_IWL_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1029,Female,Development
1029_IEO_FEA_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1029,Female,Development
1026_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1026,Male,Development
1023_IWW_DIS_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1023,Male,Development
1032_ITS_ANG_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1035_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1035,Male,Development
1029_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1029,Female,Development
1033_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1033,Male,Development
1024_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1024,Female,Development
1021_ITS_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1021,Female,Development
1027_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1027,Male,Development
1030_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1019_IEO_SAD_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1031_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1027_WSI_DIS_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1027,Male,Development
1034_IEO_SAD_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1034,Male,Development
1034_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1034,Male,Development
1031_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1031,Male,Development
1028_IWL_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1028,Female,Development
1027_WSI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1019_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1019,Male,Development
1024_TSI_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1024,Female,Development
1022_TIE_SAD_XX.wav,0.01,0.95,0.01,0.01,0.01,0.01,1022,Male,Development
1034_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.01,0.95,1034,Male,Development
1028_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1028,Female,Development
1032_WSI_FEA_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1021_IEO_DIS_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1021,Female,Development
1026_TSI_FEA_XX.wav,0.01,0.01,0.01,0.95,0.01,0.01,1026,Male,Development
1036_IEO_HAP_LO.wav,0.01,0.01,0.01,0.01,0.95,0.01,1036,Male,Development
1021_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1021,Female,Development
1024_IEO_FEA_MD.wav,0.01,0.95,0.01,0.01,0.01,0.01,1024,Female,Development
1027_IEO_DIS_MD.wav,0.01,0.01,0.95,0.01,0.01,0.01,1027,Male,Development
1030_TIE_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1024_TIE_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1024,Female,Development
1021_TIE_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1027_IOM_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1033_IWW_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1033,Male,Development
1022_ITS_ANG_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1022,Male,Development
1027_IWL_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1027,Male,Development
1036_DFA_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1036,Male,Development
1030_ITH_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1024_IWL_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1024,Female,Development
1032_WSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1035_WSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1035,Male,Development
1026_TSI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1026,Male,Development
1029_TSI_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1029,Female,Development
1027_IWL_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1026_DFA_ANG_XX.wav,0.95,0.01,0.01,0.01,0.01,0.01,1026,Male,Development
1029_IEO_ANG_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1029,Female,Development
1023_IEO_HAP_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1035_IEO_DIS_MD.wav,0.95,0.01,0.01,0.01,0.01,0.01,1035,Male,Development
1023_TAI_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1032_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1022_ITH_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1022,Male,Development
1019_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1019,Male,Development
1025_ITH_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
1029_IEO_DIS_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1029,Female,Development
1026_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1026,Male,Development
1020_IEO_SAD_HI.wav,0.01,0.95,0.01,0.01,0.01,0.01,1020,Female,Development
1023_IEO_ANG_HI.wav,0.95,0.01,0.01,0.01,0.01,0.01,1023,Male,Development
1032_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1032_IOM_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1032,Male,Development
1020_IEO_FEA_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1020,Female,Development
1026_TIE_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1026,Male,Development
1023_IEO_DIS_HI.wav,0.01,0.01,0.01,0.95,0.01,0.01,1023,Male,Development
1035_IOM_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1035,Male,Development
1023_IEO_SAD_MD.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1020_ITS_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1020,Female,Development
1020_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1020,Female,Development
1021_ITH_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1021,Female,Development
1027_DFA_HAP_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1027,Male,Development
1030_TAI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1030,Female,Development
1036_MTI_NEU_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1036,Male,Development
1020_DFA_DIS_XX.wav,0.01,0.01,0.95,0.01,0.01,0.01,1020,Female,Development
1023_ITS_SAD_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1023,Male,Development
1025_MTI_DIS_XX.wav,0.01,0.01,0.01,0.01,0.95,0.01,1025,Female,Development
